bookId,title,series,author,rating,description,language,isbn,genres,characters,bookFormat,edition,pages,publisher,publishDate,firstPublishDate,awards,numRatings,ratingsByStars,likedPercent,setting,coverImg,bbeScore,bbeVotes,price
2149535.Blood_Noir,Blood Noir,"Anita Blake, Vampire Hunter #16",Laurell K. Hamilton (Goodreads Author),3.86,"Readers can't get enough of the #1 New York Times bestselling author.

A favor for Jason, vampire hunter Anita Blake's werewolf lover, puts her in the center of a fullblown scandal that threatens master-vampire Jean- Claude's reign, and makes her a pawn in an ancient vampire queen's new rise to power.",English,9780425222195,"['Urban Fantasy', 'Vampires', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Fiction', 'Horror', 'Werewolves', 'Supernatural']","['Anita Blake', 'Jean-Claude (Anita Blake series)', 'Richard Zeeman', 'Jason Schuyler', 'Nathaniel Graison', 'Marmee Noir', 'Irving Griswold', 'Jamil', 'Shang-Da', 'Crispin', 'Alex Pinn']",Hardcover,First Edition,340,Berkley Books,June 1st 2008,05/27/08,[],38380,"['13998', '11075', '8613', '3358', '1336']",88.0,['United States of America'],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310494632l/2149535.jpg,556,9,6.45
4415692-the-soldiers-of-halla,The Soldiers of Halla,Pendragon #10,D.J. MacHale (Goodreads Author),4.27,"It has all been leading to this.Every victory. Every loss. All the thrills and sadness; the hope and despair. Bobby Pendragon's heart-pounding journey through time and space has brought him to this epic moment. He and his fellow Travelers must join forces for one last desperate battle against Saint Dane. At stake is not only the tenth and final territory, but all that ever was or will be. Everywhere.This is the war for Halla.Every question is answered. Every truth is revealed.The final battle has begun.",English,9781416914204,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Teen', 'Young Adult Fantasy', 'Middle Grade', 'Dystopia']","['Bobby Pendragon', 'Vo Spader', 'Traveler Loor', 'Press Tilton', 'Vincent ""Gunny"" Van Dyke', 'Courtney Chetwynde', 'Mark Dimond', 'Saint Dane', 'Traveler Kasha', 'Osa']",Hardcover,First Edition,594,Aladdin,May 12th 2009,10/28/09,[],22833,"['12266', '6012', '3307', '865', '383']",95.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348127337l/4415692.jpg,554,7,3.51
30220282-slingshot,Slingshot: Building the largest machine in human history,The Starchild Trilogy #1,Robert G. Williscroft (Goodreads Author),4.38,"Slingshot is a love story – about a man, a woman, another man, another woman, some gender bending…and a machine, the largest ever built.  Slingshot is a mystery – about a missing aviatrix, a conspiracy, a true-believer. Slingshot is an adventure – about following a dream, the ocean-deep, outer space. Slingshot is about constructing the first space launch-loop stretching 2,000 km between Baker and Jarvis Islands in the Equatorial Pacific. It’s about high finance, intrigue, unlimited ambition, heroism, fanaticism, betrayal…and about opening space to the common person.  With a cast of 69, Slingshot takes you from Seattle’s world financial district, to the ocean bottom at 5,000 feet off Baker Island, to the edge of space 80 km above. You play with dolphins and battle sharks. You fly and sail and dive, you work and play and love across the vast panorama of an Equatorial Pacific being put to leash to serve humanity’s surge into outer space. While its accurate science and precise engineering will appeal to hard science fiction buffs, Slingshot’s major focus is the grand journey, the opening of outer space to the common person by men and women who loom larger than life as they work, play, and love.",English,9781533214416,"['Fiction', 'Contemporary', 'Novels']",[],Paperback,Second edition,362,Createspace Independent Publishing Platform,May 11th 2016,08/14/15,[],679,"['326', '301', '38', '10', '4']",98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483917794l/30220282._SY475_.jpg,543,6,174.67
9578590-lost-in-time,Lost in Time,Blue Bloods #6,Melissa de la Cruz (Goodreads Author),4.04,"The stakes have never been higher for the young Blue Bloods of Manhattan. After their brief yet beautiful bonding ceremony in Italy, Schuyler Van Alen and Jack Force depart for Egypt, desperate to find the elusive Gate of Promise before Jack must face his twin, Mimi, for a blood trial. A blood trial that only one of them can survive. But everything Schuyler thought she knew about the gate turns out to be a lie, and they soon find themselves ensnared in a deadly battle against the demon-born. Schuyler and Jack take up arms, only to realize that there is a much graver threat simmering in the Kingdom of the Dead.Meanwhile, determined to save the only vampire she still loves, Mimi has followed Kingsley Martin into Hell. With the help of her new human Conduit, Oliver Hazard-Perry, Mimi makes a bargain with the Queen of the Dead that she may soon regret. When the time comes to choose between love and revenge, both Mimi and Oliver will learn the true meaning of sacrifice.Confronted by danger, betrayal, and loss at every turn, the Blue Bloods must find the will to fight - and love - another day.",English,9781423121299,"['Vampires', 'Young Adult', 'Fantasy', 'Paranormal', 'Angels', 'Romance', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Fiction']",[],Hardcover,First Edition,342,Hyperion,September 27th 2011,01/01/11,[],26086,"['10855', '7874', '5436', '1451', '470']",93.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298681924l/9578590.jpg,535,6,3.32
25365667-ross-poldark,Ross Poldark,The Poldark Saga #1,Winston Graham,4.09,"Cornovaglia, 1783. Ross Poldark, figlio di un piccolo possidente morto da poco, torna a casa, esausto e provato, dopo aver combattuto per l’esercito inglese nella Rivoluzione americana. Ora è un uomo maturo, non più l’avventato ed estroverso ragazzo che aveva dovuto abbandonare l’Inghilterra per problemi con la legge. Desidera soltanto lasciarsi il passato alle spalle e riabbracciare la sua promessa sposa, la bella Elizabeth. La sera stessa del suo arrivo, però, scopre che, anche a causa di voci che lo davano per morto, Elizabeth sta per convolare a nozze con un altro uomo. Non solo: Nampara, la casa avita, si trova in uno stato di abbandono, cui ha contribuito anche una coppia di vecchi servi, fedeli ma ubriaconi. Devastato dalla perdita del suo grande amore, Ross decide di rimettere in sesto Nampara e di concentrarsi sugli affari che il padre ha lasciato andare a rotoli, tornando a coltivare le terre e lanciandosi nell’apertura di una nuova miniera. Nella terra ventosa di Cornovaglia – aspra quanto la vita dei suoi minatori, percorsa dai fremiti di nuove sette religiose e afflitta da contrasti sociali – si intrecciano i destini dei membri della famiglia Poldark e di Demelza che, diventata una bellissima donna, è determinata a conquistare il cuore dell’uomo che le ha cambiato la vita.",English,9781492622079,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Classics', 'Adult', 'British Literature', 'Historical Romance', 'Audiobook', '18th Century']",[],Paperback,Reprint Edition,379,Sourcebooks Landmark,June 9th 2015,10/28/45,[],25908,"['9237', '10995', '4600', '795', '281']",96.0,"['Cornwall, England']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429123693l/25365667.jpg,531,6,9.54
11864728-the-rising,The Rising,Darkness Rising #3,Kelley Armstrong (Goodreads Author),4.12,"The race for survival comes to a thrilling conclusion in the heart-stopping finale to the Darkness Rising trilogy, from #1 New York Times bestselling author Kelley Armstrong.Things are getting desperate for Maya and her friends. Hunted by the powerful St. Clouds and now a rival Cabal as well, they're quickly running out of places to hide.All they have is the name and number of someone who might be able to give them a few answers. Answers to why they're so valuable, and why their supernatural powers are getting more and more out of control. But Maya is unprepared for the truths that await her. And like it or not, she'll have to face down some demons from her past if she ever hopes to move on with her life. Because Maya can't keep running forever.With all the twists, thrills, and romance that have made Kelley Armstrong an international bestseller, plus the surprising return of some fan-favorite characters, The Rising will hold you under its spell long after its breathtaking end.",English,9780061797088,"['Young Adult', 'Fantasy', 'Paranormal', 'Urban Fantasy', 'Supernatural', 'Romance', 'Werewolves', 'Shapeshifters', 'Magic', 'Fiction']","['Chloe Saunders', 'Maya Delaney', 'Daniel Bianchi', 'Rafael ""Rafe"" Martinez', 'Annie Martinez']",Hardcover,First Edition,406,HarperCollins,April 2nd 2013,01/01/13,['Prix Aurora Award for Best YA Novel In English (2014)'],22161,"['9057', '7889', '4256', '775', '184']",96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340062496l/11864728.jpg,531,6,4.59
13810.Magician,Magician: Master,The Riftwar Saga #2,Raymond E. Feist,4.23,"He held the fate of two worlds in his hands... Once he was an orphan called Pug, apprenticed to a sorcerer of the enchanted land of Midkemia.. Then he was captured and enslaved by the Tsurani, a strange, warlike race of invaders from another world.There, in the exotic Empire of Kelewan, he earned a new name--Milamber. He learned to tame the unnimagined powers that lay withing him. And he took his place in an ancient struggle against an evil Enemy older than time itself.",English,9780553564938,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Epic', 'Science Fiction', 'Adult']","['Pug', 'Tomas Megarson', 'Kulgan', 'Dolgan', 'Borric conDoin', 'Arutha conDoin', 'Carline conDoin', 'Martin Longbow', 'Laurie of Tyr-Sog', 'Kasumi Shinzawai', 'Aglaranna of Elvandar', 'Macros the Black', 'Ashen-Shugar', 'Ichindar']",Mass Market Paperback,Author's Preferred Edition,499,Spectra Books,January 1993,11/28/82,[],66875,"['31671', '22769', '9465', '1973', '997']",96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556425333l/13810.jpg,516,6,3.22
9784.Women_in_Love,Women in Love,Brangwen Family #2,D.H. Lawrence,3.67,"Widely regarded as D. H. Lawrence's greatest novel, Women in Love is both a lucid account of English society before the First World War, and a brilliant evocation of the inexorable power of human desire. Women in Love continues where The Rainbow left off, with the third generation of Brangwens: Ursula Brangwen, now a teacher at Beldover, a mining town in the Midlands, and her sister Gudrun, who has returned from art school in London. The focus of the novel is primarily on their relationships, Ursula's with Rupert Birkin, a school inspector, and Gudrun's with industrialist Gerald Crich, and later with a sculptor, Loerke. Quintessentially modernist, Women in Love is one of Lawrence's most extraordinary, innovative and unsettling works.",English,9780486424583,"['Classics', 'Fiction', 'Literature', 'Romance', 'Novels', 'British Literature', '20th Century', 'Banned Books', 'English Literature', 'Classic Literature']","['Gudrun Brangwen', 'Ursula Brangwen', 'Gerald Crich']",Paperback,thrift,416,Dover Publications,January 15th 2003,10/28/20,[],29296,"['7332', '9877', '8176', '2799', '1112']",87.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386919531l/9784.jpg,514,9,2.86
174465.Il_cavaliere_inesistente,Il cavaliere inesistente,I nostri antenati #3,Italo Calvino,3.9,"Suor Teodora narra la storia di Agilulfo, cavaliere senza corpo, di cui vive solo l'armatura. Mentre Carlo Magno assedia Parigi, Agilulfo, dopo essersi coperto di gloria, decide di partire alla ricerca di Sofronia, fanciulla da lui salvata quindici anni prima. Accompagnato dallo scudiero Gurdulù, attraverso numerose peripezie, inseguito dalla guerriera Bradamante innamorata di lui, Agilulfo riesce a trovare Sofronia, ma credendola macchiata di gravi peccati, decide di scomparire. Si sveste dell'armatura e la consegna a Rambaldo, giovane compagno d'armi. Sarà ora questi a proseguire nella bianca corazza, le gesta del cavaliere senza corpo.",Italian,9788804370864,"['Fiction', 'Classics', 'Italian Literature', 'Fantasy', 'Italy', 'Novels', 'Literature', 'Magical Realism', 'Historical Fiction', 'School']",['Agidulfo Emo Bertrandino'],Paperback,Oscar opere di Italo Calvino,126,A. Mondadori,April 1st 1993,11/30/59,[],12774,"['3791', '5098', '2951', '695', '239']",93.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538323409l/174465._SY475_.jpg,513,6,3.80
21060.Crown_Duel,Crown Duel,Crown & Court #1-2,Sherwood Smith (Goodreads Author),4.19,"Battle on and off the field, with sword and fan, with might and manners...It begins in a cold and shabby tower room, where young Countess Meliara swears to her dying father that she and her brother will defend their people from the growing greed of the king. That promise leads them into a war for which they are ill prepared, a war that threatens the homes and lives of the very people they are trying to protect. But war is simple compared to what follows, when the bloody fighting is done and a fragile peace is at hand. Although she wants to turn her back on politics and the crown, Meliara is summoned to the royal palace. There, she soon discovers, friends and enemies look alike, and intrigue fills the dance halls and the drawing rooms. If she is to survive, Meliara must learn a whole new way of fighting--with wit and words and secret alliances. In war, at least, she knew whom she could trust. Now she can trust no one. The Firebird edition of Crown Duel combines the hardcover editions of Crown Duel and Court Duel-and features a never-before-published story by Sherwood Smith!",English,9780142301517,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Adventure', 'Young Adult Fantasy', 'Magic', 'High Fantasy', 'Science Fiction Fantasy', 'Historical']","['Meliara Astiar', 'Vidanric Renselaeus (Marquis of Shevraeth)', 'Oria', 'Julen', 'Justav', 'Charic', 'Khesot', 'Branaric Astiar']",Paperback,Omnibus,471,Firebird,June 10th 2002,03/01/97,[],24151,"['11742', '7003', '3983', '995', '428']",94.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360507771l/21060.jpg,513,6,2.51
